      0.281867346   -0.0619631009    0.0349559063     0.646870954 10000
      -1.46023279    0.0321414189   -0.0176590895    -0.325327056 01000
   -9.4904236e-05    -0.691836374     0.283367427  -0.00541800459 00100
  -0.000101780006     0.788248137     -1.76878107    0.0339036012 00010
     -0.545588684     0.445159724    -0.263727852     -4.53919288 20000
        2.8984629     -2.87167607      1.72415589      32.0499343 11000
     -0.461892842      5.14971633     -3.11665747     -58.3447223 02000
     0.0228572971      3.71841887    -0.759456793     -1.24184666 10100
     -0.120051353     -1.63332045     0.465965871      2.66078879 01100
     0.0026424706     0.455467272    -0.260792698     -4.86457179 00200
    -0.0709009473     -38.2211385      7.24088926      2.46614555 10010
      0.329155654       15.338244     -2.90882441     -6.36116596 01010
     0.0789225293     -2.87623558      1.62007642      29.8577968 00110
     -0.440113904        13.02733     -7.25120308     -134.329391 00020
       3.38478663    -0.603568166     0.677599927      12.9463189 30000
      -31.0589448      4.21424869     -5.71636348     -116.555271 21000
       80.7555503     -6.72185024       13.449258      309.916014 12000
      -48.4013667     0.933735923     -6.80872198     -175.400577 03000
      -0.16718579     -10.8400096      2.57901412       13.461599 20100
       1.13093073      50.5015453     -11.8248172     -67.8845262 11100
     -0.636107661     -17.6617999      6.02144711      96.3089101 02100
       1.08930351     -4.07593619      2.73151237      54.4833497 10200
      -5.37257519    -0.136171196     -1.86460685     -52.0961491 01200
   -0.00557635808     -3.18550699     0.817812996      6.40655029 00300
       1.66556782      159.250381     -33.7552969     -85.9374806 20010
      -9.72692606     -925.687039      184.522546      282.210675 11010
       5.13611784      1097.02878     -212.607598     -214.232861 02010
      -13.2381139      60.2965468     -36.9088557     -709.865932 10110
       64.2963595     -48.0112727      38.0761667      812.730246 01110
      -0.12394303      84.9199201     -18.4974318     -72.6629677 00210
       71.8943498     -103.736603       64.566805      1233.80576 10020
       -350.30206      111.167212     -84.8115657     -1771.37186 01020
     -0.443372409     -859.619267       172.67384      293.361526 00120
       2.59490605      2985.34834     -581.241877     -429.984627 00030
      -17.8778881     -15.2359091      5.85325028      99.4561302 40000
       215.615823      195.772042     -75.8271361     -1269.86263 31000
       -886.39088     -1075.19066      460.197853      7875.49851 22000
       1462.48901      2995.94132     -1457.07935     -25946.5211 13000
      -920.130163     -3842.15249       2056.2353      38116.1665 04000
     -0.651744196     -17.3561544       1.9733596     -38.2721572 30100
       9.06984929      303.867621     -46.3613819       364.80343 21100
       -46.124709     -1569.47311      287.647145     -510.712836 12100
       71.6480787      2205.34322     -447.709706     -682.938841 03100
      -9.04044568      10.3415814     -8.87741834     -187.383784 20200
       58.6675651       -79.57132      58.0963045      1172.80082 11200
      -69.1661733      184.924106     -98.1397817     -1740.76715 02200
       -1.0641964      1.25797436     -1.63892867     -37.4775809 10300
        4.7941224      31.2555397     -8.12226878     -71.3617689 01300
      -0.13753969      4.13790188     -2.27033373     -41.3118501 00400
      -11.8903228     -385.280176      87.5507577       341.01526 30010
       102.438602      3179.89062     -712.641132     -2809.33302 21010
      -194.102152     -6429.75698       1395.1985      5184.32244 12010
       62.5964386      1507.10662     -201.487454      2100.34232 03010
       77.0839752     -134.468432      102.119499      2091.40367 20110
       -495.52479     -48.9414275     -95.6925142      -2711.0976 11110
       539.417664      905.455244     -538.683843     -10359.6924 02110
       0.37253442     -307.848663      100.523841      1190.54993 10210
      -2.21939395      449.566891     -97.4948921     -447.227579 01210
        -0.631771     -143.319102      86.2844291      1658.90119 00310
      -279.700284      18.3123082     -101.747881     -2429.69201 20020
       2103.21481      5219.98286     -2475.35981     -43428.9715 11020
      -3302.27751     -16770.8612      9341.18476      174860.976 02020
       15.8546091      3473.42159     -869.885616      -5884.6071 10120
      -74.4765058     -8699.42561       1749.6411      3878.01897 01120
      -14.6428614      415.619025     -270.949207     -5332.35963 00220
      -70.7607404     -14771.2688      3174.82109      9862.65474 10030
       382.934091      47023.9506     -9103.09214     -7766.20552 01030
       166.749363      3586.99641     -1907.58705     -35215.3438 00130
      -495.190059     -22480.7503      12514.8001       234310.27 00040
       41.0226214      42.0348998     -18.1750662     -331.917166 50000
      -518.976309     -492.422464      202.260865      3617.20506 41000
       1920.96079       1846.6381     -709.420815     -12083.6011 32000
      -1062.50865      -1747.0878      562.208341       7353.2752 23000
      -3188.44132      -1958.2339      867.226653      17537.8943 14000
      -2549.26259     -1208.65508      628.720902      14299.9775 05000
       4.33040684      131.386304     -29.0635475     -98.6554156 40100
      -43.6658302     -1512.28393      306.601175      337.132984 31100
       156.008743       5653.9435     -1167.02828     -1913.30736 22100
      -250.827443     -4905.22887      1087.40915      4092.64978 13100
      -113.891251     -5890.00571       1266.3861      3580.79192 04100
       27.3990301      50.9334911     -22.6843133     -389.655896 30200
      -293.371886      53.4352573     -62.8753106     -1261.60033 21200
       1080.46642      845.559973     -486.802679     -10015.3042 12200
      -1430.34418     -2405.89326      1425.51253      28425.8149 03200
       4.42975631       77.607965     -6.73593731       225.40401 20300
      -5.50725698     -566.859488      112.475579      78.7260556 11300
      -75.7128553        627.7047     -123.186607      182.732446 02300
       11.7021619     -64.6341483      35.8306677      653.195806 10400
      -62.3877894      -68.241664      45.9213373      981.903562 01400
      0.688639851      6.56915328     -2.88405762     -44.4799433 00500
      -11.4625604     -138.825785      55.6265305      856.436927 40010
       25.5329228      979.943568     -223.155587     -1085.29893 31010
       133.639463     -3035.66157      679.866967      2366.10224 22010
       65.3336796     -2691.14245      585.817311      1696.90284 13010
       22.9504775     -1715.44509      364.023692      876.250144 04010
      -103.479279     -840.192402      424.866338      7604.05909 30110
       612.596744     -630.343641      594.866825      12818.1397 21110
       -585.31584     -353.198793      270.373713      6259.01784 12110
      -431.485994     -555.009375      226.233833      3730.80122 03110
      -16.3632016     -480.316752     -8.83483717     -2711.04476 20210
      -70.7652442      3871.59923     -858.218733     -3858.38727 11210
       817.224327     -2771.26629      393.000448     -4763.11266 02210
      -63.9430497      959.132158     -548.734147     -10263.8149 10310
       366.917072      1538.43939     -868.001545      -16543.321 01310
      -18.3462231     -86.0261507      45.7884717      819.318534 00410
        18.458538      1401.60338     -845.391614     -16447.7554 30020
       118.077909       1134.5842     -481.794327     -7613.49451 21020
      -349.063714     -809.062183      468.967305      9098.57802 12020
       -196.45096     -524.140411      262.787594      4724.06808 03020
      -88.8619232     -1311.60371       1071.5426      23211.6707 20120
       116.372788     -1487.96506      421.064529      3824.03157 11120
       215.469529     -1433.52007      265.687389     -378.765494 02120
      -272.620031     -7853.67009      4593.59104      87665.1078 10220
       616.668957     -893.946961      602.580899      11658.3401 01220
       145.563071       335.06808     -268.337354     -5827.68095 00320
       148.258649     -1628.06106     -246.798073     -15359.3378 20030
       90.2720666      1710.15641     -428.835002     -3073.83798 11030
       56.4634871      134.477458     -50.6122571     -778.720659 02030
      -5.38813984       1985.8834     -1335.96324     -27244.5728 10130
       163.683448      480.080275     -283.218063     -5579.55127 01130
      -213.421114      170.494994      384.032107      12082.7136 00230
      -19.7099063      58.6311959     -114.567808     -2901.74494 10040
       34.5523504      41.2267962      -32.605326     -724.690013 01040
      -90.6421741      257.135033      93.0384921      4131.43905 00140
      -24.8144273      190.267137     -6.94083535      853.341142 00050
      -42.2505978     -21.0764316      12.0459771      286.981033 60000
       651.549277      450.897385     -249.342285     -5511.24583 51000
      -3088.53899     -2341.15147      1272.78908      27477.9408 42000
        3624.8829      2897.36617     -1572.58132     -33531.0311 33000
       3547.42652      2955.67017     -1581.83031     -33443.3298 24000
       1877.09019      1589.72835     -846.646807     -17847.8656 15000
       776.211506      655.803426     -349.922987     -7390.43582 06000
       5.63503456     -64.0670109      26.9367371      397.411445 50100
       -105.48362       389.63197     -161.805152     -2286.71345 41100
       465.450774     -846.085897      276.684092      2711.32865 32100
      -160.184388       1306.3267     -78.8520659      4892.37168 23100
      -228.190694      1561.50981     -195.100041      3104.92023 14100
      -127.740966      974.802323     -141.507302      1382.20501 05100
       27.9419032     -169.894387      94.7125455       1744.1525 40200
      -250.145547       74.281574      -25.587404     -162.130076 31200
       315.042843      -641.10762      307.172584      5067.97457 22200
       492.452532     -340.547634      207.377517      3458.82198 13200
       341.162951     -88.8747706      69.8130418      1051.36855 04200
      -3.29281189     -213.541705      17.0770899     -668.514392 30300
       34.0174331      1743.30307     -265.915267      1942.80815 21300
      -24.8464621     -2271.57372      180.958466     -7378.16611 12300
      -70.6778543     -1083.99169      55.2252193     -4429.72562 03300
      -37.4764912      172.637937     -101.679196     -1909.41915 20400
       342.730429      234.457637      3.51296437      1032.28637 11400
      -466.994146      1046.53351     -1024.71463     -22842.8647 02400
      -12.8532918      -23.803996      13.0955429      235.441115 10500
       42.4143365     -44.2147559     -15.5489339     -662.303573 01500
      -6.94805329      4.78617156     -13.5255563     -348.544216 00600
       91.8726243      757.776234     -210.634252     -1866.91913 50010
      -492.112583     -3492.37396      897.262691      6639.35462 41010
      -234.580134     -1491.69075      412.536147      3646.61305 32010
      -122.090958      5.79262444      42.5380774      1313.82557 23010
      -55.5145785      272.798947      -40.303411      391.588884 14010
      -21.4147695      186.393267      -33.009793      100.811251 05010
       83.5154125      3066.84446     -1706.72564     -31827.9537 40110
       9.13214175     -987.812212      601.131451      11889.9171 31110
       85.0425897     -503.133852      278.856565      5150.51985 22110
       147.645958     -132.879074      66.2998292      1014.87831 13110
       100.869877     -17.1817193      5.95118787     -30.6694916 04110
       4.16025484      1061.63706     -56.3829353      4115.52151 30210
       -44.641017     -2985.77437      452.412851     -3229.62315 21210
      -12.4163499     -1591.77526      226.924972     -2182.88786 12210
      -13.3062142     -505.075744       66.230458      -858.21027 03210
        53.796278     -2384.81659      1131.24467      19110.4918 20310
      -896.504731      21.7055489      250.802444      7971.64836 11310
      -421.163707     -39.5609696      7.58499513      385.267837 02310
       130.265916      497.866411     -125.232069     -801.849529 10410
      -439.950224     -983.485405      334.463257      4089.84104 01410
       120.807791     -262.895762       322.40891      7549.67804 00510
      -374.431882     -11483.1641      6212.29373      114095.434 40020
      -84.4170257     -2321.79092      1273.55153      23602.8314 31020
       20.6455686     -527.114996      286.812755      5249.94241 22020
       35.2288631     -108.600796       59.376113      1058.49836 13020
       19.7243809     -23.6233093      13.7010524      239.391424 04020
      -80.5247015     -5885.96694        1814.916      19462.4849 30120
      -24.8226422     -1955.36473      456.515995      2400.51025 21120
      -16.3083727      -502.90229      99.5075418      123.181029 12120
      -9.23448036     -106.964246      18.3755679     -47.4791817 03120
        191.78159     -1790.17725      2036.17808      47616.1684 20220
      -164.203317     -312.190346      413.473917      10115.4692 11220
      -87.5542868     -105.009892      87.9142324      1989.43905 02220
       11.4592615     -48.6450451     -213.079401     -6419.29218 10320
      -54.6941614     -735.044015      130.450298     -306.088896 01320
      -503.339364      1588.79684     -1553.46614     -34714.9391 00420
      -10.8401769     -1797.41933      406.738019      1855.37879 30030
      -5.52064534     -241.785616      58.1920112      336.705746 21030
      -4.71377094     -24.3200677      6.01979637      38.4511978 12030
      -2.35514184      17.1623367      -3.3396659     -2.34619625 03030
       91.7731087      285.812303      145.184475      5509.20306 20130
      -31.1031044      14.9202483      49.0140511      1483.47866 11130
