  0.304909967    -0.597620141E-01 0.344392186E-01 0.657476626     10000
  -1.56795763     0.243015758E-01-0.140043352E-01-0.267355749     01000
 -0.165074438E-15-0.711920856     0.286943276    -0.260319364E-15 00100
  0.727445356E-15 0.891019739     -1.76378050     0.851834444E-15 00010
 -0.637480938     0.161508766    -0.979503091E-01 -1.39106919     20000
   3.42825900    -0.848383675     0.538945443      9.46076732     11000
 -0.824895496     0.870293473E-01-0.178804067     -2.11709748     02000
  0.116160809E-01  3.69868167    -0.719574438     0.183183467E-01 10100
 -0.597341009E-01 -1.68380042     0.377320077    -0.941995825E-01 01100
  0.140678027E-02 0.235909300E-03-0.198944972E-02 0.318779124E-02 00200
 -0.511894162E-01 -38.7205538      7.33977827    -0.599425201E-01 10010
  0.263234543      16.5001491     -2.93121257     0.308246178     01010
  0.704875027E-01-0.738707453E-01 0.351701796E-01 0.165326276     00110
 -0.416386387     0.384005916    -0.105777916    -0.463937327     00020
   3.24916145    -0.756684502     0.459646756      6.43552641     30000
  -29.4753166      7.06319768     -4.31868602     -66.5437337     21000
   74.4809030     -18.6546868      11.4365705      203.806292     12000
  -44.7370253      12.0209929     -7.09691557     -132.718655     03000
 -0.105402461     -16.0842844      3.15569735    -0.183494614     20100
  0.667938851      97.9284119     -18.7683800      1.25479832     11100
 -0.649552315     -115.614792      21.6078986     -1.60350143     02100
  0.655240444    -0.481977068E-01 0.929379657E-01  1.87344824     10200
  -3.39939710     0.344412020    -0.411857092     -9.69092754     01200
  0.535937661E-04 -2.37351455     0.446617025     0.845163871E-04 00300
  0.662260463      167.847870     -32.7963904      1.14814759     20010
  -3.93430304     -1011.02176      193.449355     -7.13905109     11010
   2.72776931      1208.28752     -230.141208      6.36052049     02010
  -13.9715163      1.95614566     -2.03204559     -39.3825024     10110
   71.0358036     -10.8934832      9.24813761      201.191667     01110
  0.244916977E-02  75.5882053     -14.4017853     0.395818010E-02 00210
   73.6543596     -15.0904795      10.9801161      205.797202     10020
  -373.575129      76.8453245     -51.8007613     -1048.08547     01020
 -0.276966744E-01 -800.293041      153.420028    -0.388728151E-01 00120
  0.699044911E-01  2811.76725     -541.261213     0.818577682E-01 00030
  -19.3187611      4.28951691     -2.61915176     -36.2003837     40000
   237.974350     -54.0186007      33.1142114      481.859752     31000
  -993.678619      231.866350     -142.648030     -2224.69429     22000
   1588.72075     -382.624606      235.929436      4028.50972     13000
  -750.795316      183.614641     -113.341967     -2015.45281     04000
  0.920074104      74.3126886     -14.7262569      1.60054776     30100
  -8.73406695     -680.586022      133.466768     -16.2171092     21100
   24.4708871      1703.76362     -329.915692      49.7685496     12100
  -19.9139895     -894.327582      172.407338     -44.6163338     03100
  -5.04046807    -0.394015720    -0.507025124     -10.6349670     20200
   36.8957813      2.05735834      3.63103374      84.2382668     11200
  -56.1990254     -1.14770259     -6.11405131     -151.754782     02200
  0.673452367E-01  15.0653439     -2.96217384     0.125236008     10300
 -0.348823175     -58.6255991      11.3871337    -0.647856750     01300
  0.355082688E-02-0.176102805E-01-0.640113933E-02 0.987214389E-02 00400
  -6.22519147     -780.326551      153.969915     -10.7953972     30010
   57.0325621      7081.06370     -1381.90966      105.240579     21010
  -152.039570     -17517.1850      3371.89189     -304.288235     12010
   119.686357      8884.12658     -1696.96915      248.956686     03010
   105.329560     0.284271393      11.6882771      221.920822     20110
  -761.084637      15.8769457     -83.9231889     -1735.75795     11110
   1137.74398     -70.3298698      139.793826      3070.84777     02110
  -1.90525278     -479.485176      93.9758771     -3.47911235     10210
   9.71384189      1814.66759     -350.574635      17.7639835     01210
  0.778489657E-01 0.560480541     0.270715896     0.235448647     00310
  -542.713976      38.8384256     -65.7497285     -1142.91890     20020
   3894.84453     -384.045220      476.073064      8871.82245     11020
  -5736.79907      848.259154     -788.422364     -15480.2825     02020
   17.2715644      5033.06741     -982.382603      30.8952352     10120
  -87.5339565     -18653.6912      3583.79551     -156.859530     01120
  -3.68237082     -5.88698208     -4.14908493     -10.5544072     00220
  -50.1209174     -17463.1306      3392.72610     -87.1176731     10030
   253.658400      63699.9870     -12166.1095      441.435193     01030
   35.3906094      20.7059194      27.2356737      100.115903     00130
  -98.7180557     -3.78404082     -63.9435073     -277.634154     00040
   126.665801     -27.4209285      16.7954164      231.724841     50000
  -1968.71611      433.824131     -266.430107     -3809.45373     41000
   11422.2483     -2571.47263      1583.15673      23655.6201     32000
  -30279.9710      6992.87690     -4313.92353     -68078.3434     23000
   35593.5705     -8456.98523      5223.92595      87973.8968     14000
  -14304.0738      3478.39269     -2150.57146     -37990.1561     05000
  -7.80502451     -427.464683      84.6673308     -13.5446783     40100
   98.1462762      5348.89893     -1052.02536      179.240579     31100
  -426.348401     -22669.1805      4418.64571     -830.758966     22100
   738.402389      36668.8869     -7064.74816      1561.04817     13100
  -412.745363     -17545.5324      3330.76021     -963.296001     04100
   41.0092004      6.23434052      3.14203595      80.2142244     30200
  -423.835195     -54.5730558     -33.7351060     -883.358262     21200
   1326.41295      128.447703      113.412940      3031.59489     12200
  -1190.15776     -64.7359543     -113.258532     -3136.96827     03200
  -1.07894881     -116.528522      23.0681217     -1.96625434     20300
   8.23133247      854.254185     -167.294210      15.4834063     11300
  -13.7499524     -1358.61695      261.886335     -27.5660170     02300
   1.50334812     0.629279127     0.125240390      3.82910825     10400
  -7.84541488     -2.81440257    -0.450420863     -19.9258606     01400
  0.332545146E-03 -1.10370107     0.200657994     0.612602704E-03 00500
   54.1489455      4505.88629     -889.581939      93.7622607     40010
  -661.942894     -56062.8720      10989.4397     -1206.17677     31010
   2768.66868      236254.438     -45891.2407      5381.31928     22010
  -4552.90211     -380589.382      73083.3631     -9580.51097     13010
   2358.16403      182872.999     -34668.8508      5433.65524     04010
  -853.958587     -67.2576708     -75.7819247     -1672.28388     30110
   8761.45498      488.081057      806.447831      18282.7957     21110
  -27198.2891     -651.433438     -2676.67223     -62237.8951     12110
   24181.1766     -410.066290      2620.44056      63809.2140     03110
   30.3219347      3693.03651     -729.570486      55.0495390     20210
  -227.456098     -26752.8642      5228.07599     -426.808666     11210
   369.582449      42024.0589     -8082.44631      741.502006     02210
  -66.5850954     -21.7327398     -6.08739172     -168.850149     10310
   341.133904      93.9241718      22.9931389      866.814066     01310
  0.650161791E-02  68.7455031     -13.0258420     0.125332358E-01 00410
   4385.94069      30.2936570      440.868445      8604.53272     30020
  -44858.3435      782.868146     -4682.19970     -93743.7807     21020
   138693.423     -6971.61813      15451.2818      317793.834     12020
  -122670.639      11081.2994     -14940.0166     -324279.289     03020
  -275.965352     -38695.6062      7625.83268     -499.145488     20120
   2038.24154      277919.438     -54184.2624      3812.27549     11120
  -3212.69412     -432544.385      83005.1973     -6444.61912     02120
   1081.49581      264.357472      107.190949      2736.73827     10220
  -5474.65181     -1089.14915     -420.653154     -13924.0904     01220
 -0.445155837     -1619.48129      310.637483    -0.821057045     00320
  813.382609      134263.875     -26391.3651      1464.57632     20030
  -5905.27573     -958781.142      186481.180     -10994.4271     11030
   8955.74244      1482851.47     -283953.822      17943.3576     02030
  -7669.32996     -1296.74785     -817.117971     -19407.5572     10130
   38566.4733      4897.02096      3312.94462      98247.0477     01130
   6.24495483      18295.8573     -3516.99569      11.2947445     00230
   20108.3013      1969.34185      2288.34198      50988.6058     10040
  -100935.944     -5812.75969     -9562.73965     -257744.837     01040
  -34.4797355     -100124.969      19211.9073     -61.1607280     00140
   67.0968491      213884.484     -40891.7678      116.694260     00050
   687.620555     -107.202289      70.1414079      968.366163     00005
 ------------------------------------------------------------------------------
  0.365435595    -0.862945135E-01 0.497291742E-01 0.949376062     00001
  -2.02322802     0.395600592    -0.248845358     -3.39072463     10001
   5.16580385     -1.15826227     0.774636820      13.7111684     01001
  0.193624575E-01  5.33536955     -1.03650748     0.361681491E-01 00101
 -0.948598546E-01 -56.1967031      10.7209908    -0.159384775     00011
  -1.59230121     0.238195047    -0.155244251     -1.99565716     00002
   14.0688861     -2.81636445      1.74954589      24.0983927     20001
  -84.0342264      17.6111929     -11.0034804     -164.400371     11001
   105.425470     -24.2358942      15.0204876      265.507335     02001
 -0.343768967     -40.1297195      7.93434966    -0.583202870     10101
   1.05485559      127.496033     -24.6730463      1.88817195     01101
  0.894159996     0.487878847E-01 0.867854806E-01  2.00340053     00201
   2.17503250      421.784786     -83.0492211      3.78326254     10011
  -6.24535453     -1322.23075      254.910175     -11.2340510     01011
  -19.3783890     0.566444860     -2.01406533     -42.8905832     00111
   20.4347874     -3.55580930      2.26970833      31.1131529     10002
  -61.4540360      11.2397097     -7.19759645     -104.644162     01002
 -0.279296814     -26.1569570      5.19074728    -0.450200916     00102
   103.478962     -11.2097387      11.4244720      228.104832     00021
   1.78119232      277.181105     -54.9066266      3.00392486     00012
   9.93352147     -1.51722132      1.00001909      13.8007625     00003
  -108.335454      21.7929615     -13.5147732     -186.024634     30001
   996.071812     -205.857283      128.097282      1847.69956     21001
  -2761.94231      594.127062     -370.276357     -5692.38566     12001
   2197.86418     -502.281236      312.461642      5300.21790     03001
   4.23129170      286.941024     -56.8852025      7.08754246     20101
  -26.2128948     -1779.49014      349.308983     -46.8724778     11101
   36.0763334      2305.33418     -446.212970      70.9381796     02101
  -14.2904920     -2.11954937     -1.05890028     -26.2886038     10201
   52.6702977      5.68309661      3.99355763      102.521047     01201
  0.106753854      17.7615495     -3.49904926     0.209108042     00301
  -28.7664117     -3023.74535      597.370163     -48.5414909     20011
   171.218319      18579.5706     -3633.10381      308.626921     11011
  -223.174469     -23790.4171      4580.83627     -442.614444     02011
   300.101677      20.4117688      25.8270263      551.854668     10111
  -1093.29392     -32.2965100     -96.6175351     -2131.97844     01111
  -3.05635323     -573.774690      112.740569     -5.90309597     00211
  -229.359548      42.0955653     -26.5588442     -365.071373     20002
   1403.73375     -265.395067      167.880722      2409.22474     11002
  -1940.68640      384.901038     -243.476622     -3694.29996     02002
   6.49333589      377.400609     -74.7768040      10.3887029     10102
  -19.8159869     -1185.10062      232.839771     -33.9531897     01102
  -9.93063630     -2.13004661    -0.523139757     -16.4603782     00202
  -1554.56386      16.2752398     -151.799317     -2860.34957     10021
   5633.83169     -277.873246      568.469162      10998.6464     01021
   28.0592493      6104.86411     -1194.97407      53.5632564     00121
  -44.3885247     -3991.86771      788.956512     -72.0520088     10012
   129.691498      12413.6652     -2431.76334      226.191745     01012
   209.881813      26.8380010      13.8705074      347.201288     00112
  -217.532742      36.6120513     -23.5374882     -323.793242     10003
   667.071124     -115.742861      74.5393601      1068.09792     01003
   3.32540059      168.955740     -33.4213753      5.06575520     00103
  -82.6762518     -21456.3710      4181.12103     -155.617527     00031
  -1094.07123     -48.0481225     -86.3456813     -1808.26486     00022
  -22.8803043     -1794.53809      354.500982     -35.5368250     00013
  -77.9979228      12.0833356     -7.92676202     -109.293790     00004
    875.659844     -176.337077      109.286203      1504.91746     40001
  -10854.7598      2228.74271     -1384.60417     -19719.8349     31001
   47114.4151     -9921.00943      6174.26549      91652.5150     22001
  -83130.1702      18084.4793     -11262.5727     -176078.268     13001
